id,level_id,strand_id,book_code,title,slug,book_type,sequence_position,page_count,word_count,new_hfw,new_phonics,new_morpheme,comprehension_focus,reviewed_hfws,reviewed_phonics,teaching_summary,source_master,cover_image_url,pdf_url,audio_url,is_active
122,5,1,S-5-08,The Goat in the Boat,s-5-08-the-goat-in-the-boat,Soundable,18,12,79,,oa /əʊ/,,,,"s, a, t, p, i, n, m, g, o, c, k, e, u, r, h, b, f, l, ff/ll/ss, sh, ch, th, ng, d, w, j, v, ck, CVCe(a), CVCe(i), CVCe(o), ee, oo, y /j/, ar /ɑː/, er /ə/, ir /ɜː/, ai /eɪ/, ay /eɪ/, ai /eɪ/, ay /eɪ/ (consolidation)",oa /əʊ/,L5_MASTER_v2_2.csv,/assets/placeholders/covers/s-5-08.webp,/assets/placeholders/pdfs/s-5-08.pdf,/assets/placeholders/audio/s-5-08.mp3,1
123,5,5,T-5-NF-01,The Nigerian Market,t-5-nf-01-the-nigerian-market,Non-Fiction,19,16,161,,,,Main idea and key details,,,Main idea and key details,L5_MASTER_v2_2.csv,/assets/placeholders/covers/t-5-nf-01.webp,/assets/placeholders/pdfs/t-5-nf-01.pdf,/assets/placeholders/audio/t-5-nf-01.mp3,1
124,5,2,H-5-I,About,h-5-i-about,Hafwas Book,20,12,77,about,,,,"a, all, and, are, be, by, come, do, from, go, have, he, here, his, i, into, is, my, no, one, or, out, put, said, she, so, some, the, their, then, there, they, to, was, we, what, when, where, who, will, with, you",,about,L5_MASTER_v2_2.csv,/assets/placeholders/covers/h-5-i.webp,/assets/placeholders/pdfs/h-5-i.pdf,/assets/placeholders/audio/h-5-i.mp3,1
125,5,1,S-5-09,Which Way?,s-5-09-which-way,Soundable,21,12,78,,wh /w/,,,,"s, a, t, p, i, n, m, g, o, c, k, e, u, r, h, b, f, l, ff/ll/ss, sh, ch, th, ng, d, w, j, v, ck, CVCe(a), CVCe(i), CVCe(o), ee, oo, y /j/, ar /ɑː/, er /ə/, ir /ɜː/, ai /eɪ/, ay /eɪ/, ai /eɪ/, ay /eɪ/ (consolidation), oa /əʊ/",wh /w/,L5_MASTER_v2_2.csv,/assets/placeholders/covers/s-5-09.webp,/assets/placeholders/pdfs/s-5-09.pdf,/assets/placeholders/audio/s-5-09.mp3,1
126,5,2,H-5-J,Your,h-5-j-your,Hafwas Book,22,12,66,your,,,,"a, about, all, and, are, be, by, come, do, from, go, have, he, here, his, i, into, is, my, no, one, or, out, put, said, she, so, some, the, their, then, there, they, to, was, we, what, when, where, who, will, with, you",,your,L5_MASTER_v2_2.csv,/assets/placeholders/covers/h-5-j.webp,/assets/placeholders/pdfs/h-5-j.pdf,/assets/placeholders/audio/h-5-j.mp3,1
127,5,1,S-5-10,"Fix It, Max!",s-5-10-fix-it-max,Soundable,23,12,76,,x /ks/,,,,"s, a, t, p, i, n, m, g, o, c, k, e, u, r, h, b, f, l, ff/ll/ss, sh, ch, th, ng, d, w, j, v, ck, CVCe(a), CVCe(i), CVCe(o), ee, oo, y /j/, ar /ɑː/, er /ə/, ir /ɜː/, ai /eɪ/, ay /eɪ/, ai /eɪ/, ay /eɪ/ (consolidation), oa /əʊ/, wh /w/",x /ks/,L5_MASTER_v2_2.csv,/assets/placeholders/covers/s-5-10.webp,/assets/placeholders/pdfs/s-5-10.pdf,/assets/placeholders/audio/s-5-10.mp3,1
128,5,3,T-5-F-03,Sani's Goat,t-5-f-03-sani-s-goat,Tafiya Fiction,24,16,162,,,,Predicting and confirming,,,Predicting and confirming,L5_MASTER_v2_2.csv,/assets/placeholders/covers/t-5-f-03.webp,/assets/placeholders/pdfs/t-5-f-03.pdf,/assets/placeholders/audio/t-5-f-03.mp3,1
129,5,1,S-5-11,Zara's Zoo,s-5-11-zara-s-zoo,Soundable,25,12,80,,z /z/,,,,"s, a, t, p, i, n, m, g, o, c, k, e, u, r, h, b, f, l, ff/ll/ss, sh, ch, th, ng, d, w, j, v, ck, CVCe(a), CVCe(i), CVCe(o), ee, oo, y /j/, ar /ɑː/, er /ə/, ir /ɜː/, ai /eɪ/, ay /eɪ/, ai /eɪ/, ay /eɪ/ (consolidation), oa /əʊ/, wh /w/, x /ks/",z /z/,L5_MASTER_v2_2.csv,/assets/placeholders/covers/s-5-11.webp,/assets/placeholders/pdfs/s-5-11.pdf,/assets/placeholders/audio/s-5-11.mp3,1
130,5,5,T-5-NF-02,Water on the Farm,t-5-nf-02-water-on-the-farm,Non-Fiction,26,16,152,,,,Cause and effect,,,Cause and effect,L5_MASTER_v2_2.csv,/assets/placeholders/covers/t-5-nf-02.webp,/assets/placeholders/pdfs/t-5-nf-02.pdf,/assets/placeholders/audio/t-5-nf-02.mp3,1
131,5,3,T-5-F-04,Zara Comes to the Market,t-5-f-04-zara-comes-to-the-market,Tafiya Fiction,27,16,159,,,,Making text-to-self connections,,,Making text-to-self connections,L5_MASTER_v2_2.csv,/assets/placeholders/covers/t-5-f-04.webp,/assets/placeholders/pdfs/t-5-f-04.pdf,/assets/placeholders/audio/t-5-f-04.mp3,1
132,5,4,T-5-FT-01,The Goat Who Wanted to Sail,t-5-ft-01-the-goat-who-wanted-to-sail,Nigerian Folktale,28,12,119,,,,Theme / moral of the story,,,Theme / moral of the story,L5_MASTER_v2_2.csv,/assets/placeholders/covers/t-5-ft-01.webp,/assets/placeholders/pdfs/t-5-ft-01.pdf,/assets/placeholders/audio/t-5-ft-01.mp3,1
133,5,6,T-5-P-01,The Rain,t-5-p-01-the-rain,Poetry and Rhyme,29,8,97,,,,Identifying rhyming words,,,Identifying rhyming words,L5_MASTER_v2_2.csv,/assets/placeholders/covers/t-5-p-01.webp,/assets/placeholders/pdfs/t-5-p-01.pdf,/assets/placeholders/audio/t-5-p-01.mp3,1
134,5,6,T-5-P-02,The Market Chant,t-5-p-02-the-market-chant,Poetry and Rhyme,30,8,93,,,,Identifying rhyming words and rhythm patterns,,,Identifying rhyming words and rhythm patterns,L5_MASTER_v2_2.csv,/assets/placeholders/covers/t-5-p-02.webp,/assets/placeholders/pdfs/t-5-p-02.pdf,/assets/placeholders/audio/t-5-p-02.mp3,1
135,6,2,H-6-A,A Bag of Mangos,h-6-a-a-bag-of-mangos,Hafwas Book,1,12,88,of,,,,"a, about, all, and, are, be, by, come, do, from, go, have, he, here, his, i, into, is, my, no, one, or, out, put, said, she, so, some, the, their, then, there, they, to, was, we, what, when, where, who, will, with, you, your",,of,L6_MASTER_v1_20.csv,/assets/placeholders/covers/h-6-a.webp,/assets/placeholders/pdfs/h-6-a.pdf,/assets/placeholders/audio/h-6-a.mp3,1
136,6,1,S-6-01,The Storm at the Port,s-6-01-the-storm-at-the-port,Soundable,2,16,210,,or /ɔː/,,,,or /ɔː/,or /ɔː/,L6_MASTER_v1_20.csv,/assets/placeholders/covers/s-6-01.webp,/assets/placeholders/pdfs/s-6-01.pdf,/assets/placeholders/audio/s-6-01.mp3,1
137,6,1,S-6-05,Shout It Out!,s-6-05-shout-it-out,Soundable,3,16,154,,ou /aʊ/,,,,"or /ɔː/, ur /ɜː/, er /ɜː/ (stressed), ir + ur + er /ɜː/ consolidation, ou /aʊ/",ou /aʊ/,L6_MASTER_v1_20.csv,/assets/placeholders/covers/s-6-05.webp,/assets/placeholders/pdfs/s-6-05.pdf,/assets/placeholders/audio/s-6-05.mp3,1
138,6,1,S-6-06,Down by the Town,s-6-06-down-by-the-town,Soundable,4,16,157,,ow /aʊ/,,,,"or /ɔː/, ur /ɜː/, er /ɜː/ (stressed), ir + ur + er /ɜː/ consolidation, ou /aʊ/, ow /aʊ/",ow /aʊ/,L6_MASTER_v1_20.csv,/assets/placeholders/covers/s-6-06.webp,/assets/placeholders/pdfs/s-6-06.pdf,/assets/placeholders/audio/s-6-06.mp3,1
139,6,2,H-6-B,Ready for School,h-6-b-ready-for-school,Hafwas Book,5,12,91,for,,,,"a, about, all, and, are, be, by, come, do, from, go, have, he, here, his, i, into, is, my, no, of, one, or, out, put, said, she, so, some, the, their, then, there, they, to, was, we, what, when, where, who, will, with, you, your",,for,L6_MASTER_v1_20.csv,/assets/placeholders/covers/h-6-b.webp,/assets/placeholders/pdfs/h-6-b.pdf,/assets/placeholders/audio/h-6-b.mp3,1
140,6,1,S-6-02,Nurse Binta,s-6-02-nurse-binta,Soundable,6,16,192,,ur /ɜː/,,,,"or /ɔː/, ur /ɜː/",ur /ɜː/,L6_MASTER_v1_20.csv,/assets/placeholders/covers/s-6-02.webp,/assets/placeholders/pdfs/s-6-02.pdf,/assets/placeholders/audio/s-6-02.mp3,1
141,6,1,S-6-03,Her Turn to Serve,s-6-03-her-turn-to-serve,Soundable,7,16,184,,er /ɜː/ (stressed; extension of L5 er /ə/),,,,"or /ɔː/, ur /ɜː/, er /ɜː/ (stressed)",er /ɜː/ (stressed; extension of L5 er /ə/),L6_MASTER_v1_20.csv,/assets/placeholders/covers/s-6-03.webp,/assets/placeholders/pdfs/s-6-03.pdf,/assets/placeholders/audio/s-6-03.mp3,1
142,6,1,S-6-07,Out in the Town,s-6-07-out-in-the-town,Soundable,8,16,174,,ou + ow /aʊ/ consolidation,,,,"or /ɔː/, ur /ɜː/, er /ɜː/ (stressed), ir + ur + er /ɜː/ consolidation, ou /aʊ/, ow /aʊ/, ou + ow /aʊ/ consolidation",ou + ow /aʊ/ consolidation,L6_MASTER_v1_20.csv,/assets/placeholders/covers/s-6-07.webp,/assets/placeholders/pdfs/s-6-07.pdf,/assets/placeholders/audio/s-6-07.mp3,1
143,6,2,H-6-C,The Class Photo,h-6-c-the-class-photo,Hafwas Book,9,12,81,were,,,,"a, about, all, and, are, be, by, come, do, for, from, go, have, he, here, his, i, into, is, my, no, of, one, or, out, put, said, she, so, some, the, their, then, there, they, to, was, we, what, when, where, who, will, with, you, your",,were,L6_MASTER_v1_20.csv,/assets/placeholders/covers/h-6-c.webp,/assets/placeholders/pdfs/h-6-c.pdf,/assets/placeholders/audio/h-6-c.mp3,1
144,6,1,S-6-04,The Bird and the Nurse,s-6-04-the-bird-and-the-nurse,Soundable,10,16,171,,ir + ur + er /ɜː/ consolidation,,,,"or /ɔː/, ur /ɜː/, er /ɜː/ (stressed), ir + ur + er /ɜː/ consolidation",ir + ur + er /ɜː/ consolidation,L6_MASTER_v1_20.csv,/assets/placeholders/covers/s-6-04.webp,/assets/placeholders/pdfs/s-6-04.pdf,/assets/placeholders/audio/s-6-04.mp3,1
145,6,1,S-6-09,Oil and Soil,s-6-09-oil-and-soil,Soundable,11,16,164,,oi /ɔɪ/,,,,"or /ɔː/, ur /ɜː/, er /ɜː/ (stressed), ir + ur + er /ɜː/ consolidation, ou /aʊ/, ow /aʊ/, ou + ow /aʊ/ consolidation, ow /əʊ/, oi /ɔɪ/",oi /ɔɪ/,L6_MASTER_v1_20.csv,/assets/placeholders/covers/s-6-09.webp,/assets/placeholders/pdfs/s-6-09.pdf,/assets/placeholders/audio/s-6-09.mp3,1
146,6,1,S-6-11,Oil and Joy,s-6-11-oil-and-joy,Soundable,12,16,167,,oi + oy /ɔɪ/ consolidation,,,,"or /ɔː/, ur /ɜː/, er /ɜː/ (stressed), ir + ur + er /ɜː/ consolidation, ou /aʊ/, ow /aʊ/, ou + ow /aʊ/ consolidation, ow /əʊ/, oi /ɔɪ/, oy /ɔɪ/, oi + oy /ɔɪ/ consolidation",oi + oy /ɔɪ/ consolidation,L6_MASTER_v1_20.csv,/assets/placeholders/covers/s-6-11.webp,/assets/placeholders/pdfs/s-6-11.pdf,/assets/placeholders/audio/s-6-11.mp3,1
147,6,2,H-6-D,What Could It Be?,h-6-d-what-could-it-be,Hafwas Book,13,12,96,could,,,,"a, about, all, and, are, be, by, come, do, for, from, go, have, he, here, his, i, into, is, my, no, of, one, or, out, put, said, she, so, some, the, their, then, there, they, to, was, we, were, what, when, where, who, will, with, you, your",,could,L6_MASTER_v1_20.csv,/assets/placeholders/covers/h-6-d.webp,/assets/placeholders/pdfs/h-6-d.pdf,/assets/placeholders/audio/h-6-d.mp3,1
148,6,1,S-6-16,Night or Day?,s-6-16-night-or-day,Soundable,14,16,158,,igh + ie /aɪ/ consolidation,,,,"or /ɔː/, ur /ɜː/, er /ɜː/ (stressed), ir + ur + er /ɜː/ consolidation, ou /aʊ/, ow /aʊ/, ou + ow /aʊ/ consolidation, ow /əʊ/, oi /ɔɪ/, oy /ɔɪ/, oi + oy /ɔɪ/ consolidation, ea /iː/, ea /ɛ/, igh /aɪ/, ie /aɪ/, igh + ie /aɪ/ consolidation",igh + ie /aɪ/ consolidation,L6_MASTER_v1_20.csv,/assets/placeholders/covers/s-6-16.webp,/assets/placeholders/pdfs/s-6-16.pdf,/assets/placeholders/audio/s-6-16.mp3,1
149,6,1,S-6-14,The Night Light,s-6-14-the-night-light,Soundable,15,16,165,,igh /aɪ/,,,,"or /ɔː/, ur /ɜː/, er /ɜː/ (stressed), ir + ur + er /ɜː/ consolidation, ou /aʊ/, ow /aʊ/, ou + ow /aʊ/ consolidation, ow /əʊ/, oi /ɔɪ/, oy /ɔɪ/, oi + oy /ɔɪ/ consolidation, ea /iː/, ea /ɛ/, igh /aɪ/",igh /aɪ/,L6_MASTER_v1_20.csv,/assets/placeholders/covers/s-6-14.webp,/assets/placeholders/pdfs/s-6-14.pdf,/assets/placeholders/audio/s-6-14.mp3,1
150,6,1,S-6-17,True Blue,s-6-17-true-blue,Soundable,16,16,158,,ue /uː/,,,,"or /ɔː/, ur /ɜː/, er /ɜː/ (stressed), ir + ur + er /ɜː/ consolidation, ou /aʊ/, ow /aʊ/, ou + ow /aʊ/ consolidation, ow /əʊ/, oi /ɔɪ/, oy /ɔɪ/, oi + oy /ɔɪ/ consolidation, ea /iː/, ea /ɛ/, igh /aɪ/, ie /aɪ/, igh + ie /aɪ/ consolidation, ue /uː/",ue /uː/,L6_MASTER_v1_20.csv,/assets/placeholders/covers/s-6-17.webp,/assets/placeholders/pdfs/s-6-17.pdf,/assets/placeholders/audio/s-6-17.mp3,1
151,6,2,H-6-E,I Would Like...,h-6-e-i-would-like,Hafwas Book,17,12,86,would,,,,"a, about, all, and, are, be, by, come, could, do, for, from, go, have, he, here, his, i, into, is, my, no, of, one, or, out, put, said, she, so, some, the, their, then, there, they, to, was, we, were, what, when, where, who, will, with, you, your",,would,L6_MASTER_v1_20.csv,/assets/placeholders/covers/h-6-e.webp,/assets/placeholders/pdfs/h-6-e.pdf,/assets/placeholders/audio/h-6-e.mp3,1
152,6,1,S-6-18,The New Stew,s-6-18-the-new-stew,Soundable,18,16,163,,ew /uː/,,,,"or /ɔː/, ur /ɜː/, er /ɜː/ (stressed), ir + ur + er /ɜː/ consolidation, ou /aʊ/, ow /aʊ/, ou + ow /aʊ/ consolidation, ow /əʊ/, oi /ɔɪ/, oy /ɔɪ/, oi + oy /ɔɪ/ consolidation, ea /iː/, ea /ɛ/, igh /aɪ/, ie /aɪ/, igh + ie /aɪ/ consolidation, ue /uː/, ew /uː/",ew /uː/,L6_MASTER_v1_20.csv,/assets/placeholders/covers/s-6-18.webp,/assets/placeholders/pdfs/s-6-18.pdf,/assets/placeholders/audio/s-6-18.mp3,1
153,6,1,S-6-08,The Yellow Window,s-6-08-the-yellow-window,Soundable,19,16,167,,ow /əʊ/,,,,"or /ɔː/, ur /ɜː/, er /ɜː/ (stressed), ir + ur + er /ɜː/ consolidation, ou /aʊ/, ow /aʊ/, ou + ow /aʊ/ consolidation, ow /əʊ/",ow /əʊ/,L6_MASTER_v1_20.csv,/assets/placeholders/covers/s-6-08.webp,/assets/placeholders/pdfs/s-6-08.pdf,/assets/placeholders/audio/s-6-08.mp3,1
154,6,1,S-6-19,Blue and New,s-6-19-blue-and-new,Soundable,20,16,161,,ue + ew /uː/ consolidation,,,,"or /ɔː/, ur /ɜː/, er /ɜː/ (stressed), ir + ur + er /ɜː/ consolidation, ou /aʊ/, ow /aʊ/, ou + ow /aʊ/ consolidation, ow /əʊ/, oi /ɔɪ/, oy /ɔɪ/, oi + oy /ɔɪ/ consolidation, ea /iː/, ea /ɛ/, igh /aɪ/, ie /aɪ/, igh + ie /aɪ/ consolidation, ue /uː/, ew /uː/, ue + ew /uː/ consolidation",ue + ew /uː/ consolidation,L6_MASTER_v1_20.csv,/assets/placeholders/covers/s-6-19.webp,/assets/placeholders/pdfs/s-6-19.pdf,/assets/placeholders/audio/s-6-19.mp3,1
155,6,2,H-6-F,You Should Try It!,h-6-f-you-should-try-it,Hafwas Book,21,12,83,should,,,,"a, about, all, and, are, be, by, come, could, do, for, from, go, have, he, here, his, i, into, is, my, no, of, one, or, out, put, said, she, so, some, the, their, then, there, they, to, was, we, were, what, when, where, who, will, with, would, you, your",,should,L6_MASTER_v1_20.csv,/assets/placeholders/covers/h-6-f.webp,/assets/placeholders/pdfs/h-6-f.pdf,/assets/placeholders/audio/h-6-f.mp3,1
156,6,1,S-6-21,The Elephant and the Phone,s-6-21-the-elephant-and-the-phone,Soundable,22,16,168,,ph /f/,,,,"or /ɔː/, ur /ɜː/, er /ɜː/ (stressed), ir + ur + er /ɜː/ consolidation, ou /aʊ/, ow /aʊ/, ou + ow /aʊ/ consolidation, ow /əʊ/, oi /ɔɪ/, oy /ɔɪ/, oi + oy /ɔɪ/ consolidation, ea /iː/, ea /ɛ/, igh /aɪ/, ie /aɪ/, igh + ie /aɪ/ consolidation, ue /uː/, ew /uː/, ue + ew /uː/ consolidation, y vowel suffix /i/ and /aɪ/, ph /f/",ph /f/,L6_MASTER_v1_20.csv,/assets/placeholders/covers/s-6-21.webp,/assets/placeholders/pdfs/s-6-21.pdf,/assets/placeholders/audio/s-6-21.mp3,1
157,6,1,S-6-10,The Boy and His Toy,s-6-10-the-boy-and-his-toy,Soundable,23,16,148,,oy /ɔɪ/,,,,"or /ɔː/, ur /ɜː/, er /ɜː/ (stressed), ir + ur + er /ɜː/ consolidation, ou /aʊ/, ow /aʊ/, ou + ow /aʊ/ consolidation, ow /əʊ/, oi /ɔɪ/, oy /ɔɪ/",oy /ɔɪ/,L6_MASTER_v1_20.csv,/assets/placeholders/covers/s-6-10.webp,/assets/placeholders/pdfs/s-6-10.pdf,/assets/placeholders/audio/s-6-10.mp3,1
158,6,1,S-6-20,Sunny and Happy,s-6-20-sunny-and-happy,Soundable,24,16,158,,y vowel suffix /i/ and /aɪ/ (distinct from L5 y /j/ consonant),,,,"or /ɔː/, ur /ɜː/, er /ɜː/ (stressed), ir + ur + er /ɜː/ consolidation, ou /aʊ/, ow /aʊ/, ou + ow /aʊ/ consolidation, ow /əʊ/, oi /ɔɪ/, oy /ɔɪ/, oi + oy /ɔɪ/ consolidation, ea /iː/, ea /ɛ/, igh /aɪ/, ie /aɪ/, igh + ie /aɪ/ consolidation, ue /uː/, ew /uː/, ue + ew /uː/ consolidation, y vowel suffix /i/ and /aɪ/",y vowel suffix /i/ and /aɪ/ (distinct from L5 y /j/ consonant),L6_MASTER_v1_20.csv,/assets/placeholders/covers/s-6-20.webp,/assets/placeholders/pdfs/s-6-20.pdf,/assets/placeholders/audio/s-6-20.mp3,1
159,6,2,H-6-G,Any Left?,h-6-g-any-left,Hafwas Book,25,12,86,any,,,,"a, about, all, and, are, be, by, come, could, do, for, from, go, have, he, here, his, i, into, is, my, no, of, one, or, out, put, said, she, should, so, some, the, their, then, there, they, to, was, we, were, what, when, where, who, will, with, would, you, your",,any,L6_MASTER_v1_20.csv,/assets/placeholders/covers/h-6-g.webp,/assets/placeholders/pdfs/h-6-g.pdf,/assets/placeholders/audio/h-6-g.mp3,1
160,6,6,T-6-P-02,Harmattan,t-6-p-02-harmattan,Poetry and Rhyme,26,8,75,,,,Rhythm · Sound patterns,,,Rhythm · Sound patterns,L6_MASTER_v1_20.csv,/assets/placeholders/covers/t-6-p-02.webp,/assets/placeholders/pdfs/t-6-p-02.pdf,/assets/placeholders/audio/t-6-p-02.mp3,1
161,6,3,T-6-F-01,The Night of the Storm,t-6-f-01-the-night-of-the-storm,Tafiya Fiction,27,24,476,,,,Inference · Setting,,,Inference · Setting,L6_MASTER_v1_20.csv,/assets/placeholders/covers/t-6-f-01.webp,/assets/placeholders/pdfs/t-6-f-01.pdf,/assets/placeholders/audio/t-6-f-01.mp3,1
162,6,6,T-6-P-01,The Road,t-6-p-01-the-road,Poetry and Rhyme,28,8,74,,,,Rhythm and rhyme · Chanting,,,Rhythm and rhyme · Chanting,L6_MASTER_v1_20.csv,/assets/placeholders/covers/t-6-p-01.webp,/assets/placeholders/pdfs/t-6-p-01.pdf,/assets/placeholders/audio/t-6-p-01.mp3,1
163,6,2,H-6-H,Two of Everything,h-6-h-two-of-everything,Hafwas Book,29,12,86,two,,,,"a, about, all, and, any, are, be, by, come, could, do, for, from, go, have, he, here, his, i, into, is, my, no, of, one, or, out, put, said, she, should, so, some, the, their, then, there, they, to, was, we, were, what, when, where, who, will, with, would, you, your",,two,L6_MASTER_v1_20.csv,/assets/placeholders/covers/h-6-h.webp,/assets/placeholders/pdfs/h-6-h.pdf,/assets/placeholders/audio/h-6-h.mp3,1
164,6,1,S-6-13,Heavy Bread,s-6-13-heavy-bread,Soundable,30,16,160,,ea /ɛ/,,,,"or /ɔː/, ur /ɜː/, er /ɜː/ (stressed), ir + ur + er /ɜː/ consolidation, ou /aʊ/, ow /aʊ/, ou + ow /aʊ/ consolidation, ow /əʊ/, oi /ɔɪ/, oy /ɔɪ/, oi + oy /ɔɪ/ consolidation, ea /iː/, ea /ɛ/",ea /ɛ/,L6_MASTER_v1_20.csv,/assets/placeholders/covers/s-6-13.webp,/assets/placeholders/pdfs/s-6-13.pdf,/assets/placeholders/audio/s-6-13.mp3,1
165,6,3,T-6-F-02,"Two Friends, One Drum",t-6-f-02-two-friends-one-drum,Tafiya Fiction,31,24,473,,,,Problem and solution,,,Problem and solution,L6_MASTER_v1_20.csv,/assets/placeholders/covers/t-6-f-02.webp,/assets/placeholders/pdfs/t-6-f-02.pdf,/assets/placeholders/audio/t-6-f-02.mp3,1
166,6,2,H-6-I,I Want to Know,h-6-i-i-want-to-know,Hafwas Book,32,12,91,want,,,,"a, about, all, and, any, are, be, by, come, could, do, for, from, go, have, he, here, his, i, into, is, my, no, of, one, or, out, put, said, she, should, so, some, the, their, then, there, they, to, two, was, we, were, what, when, where, who, will, with, would, you, your",,want,L6_MASTER_v1_20.csv,/assets/placeholders/covers/h-6-i.webp,/assets/placeholders/pdfs/h-6-i.pdf,/assets/placeholders/audio/h-6-i.mp3,1
167,6,1,S-6-12,By the Sea,s-6-12-by-the-sea,Soundable,33,16,161,,ea /iː/,,,,"or /ɔː/, ur /ɜː/, er /ɜː/ (stressed), ir + ur + er /ɜː/ consolidation, ou /aʊ/, ow /aʊ/, ou + ow /aʊ/ consolidation, ow /əʊ/, oi /ɔɪ/, oy /ɔɪ/, oi + oy /ɔɪ/ consolidation, ea /iː/",ea /iː/,L6_MASTER_v1_20.csv,/assets/placeholders/covers/s-6-12.webp,/assets/placeholders/pdfs/s-6-12.pdf,/assets/placeholders/audio/s-6-12.mp3,1
168,6,1,S-6-15,Pie in the Sky,s-6-15-pie-in-the-sky,Soundable,34,16,170,,ie /aɪ/,,,,"or /ɔː/, ur /ɜː/, er /ɜː/ (stressed), ir + ur + er /ɜː/ consolidation, ou /aʊ/, ow /aʊ/, ou + ow /aʊ/ consolidation, ow /əʊ/, oi /ɔɪ/, oy /ɔɪ/, oi + oy /ɔɪ/ consolidation, ea /iː/, ea /ɛ/, igh /aɪ/, ie /aɪ/",ie /aɪ/,L6_MASTER_v1_20.csv,/assets/placeholders/covers/s-6-15.webp,/assets/placeholders/pdfs/s-6-15.pdf,/assets/placeholders/audio/s-6-15.mp3,1
169,6,2,H-6-J,Each Other,h-6-j-each-other,Hafwas Book,35,12,89,other,,,,"a, about, all, and, any, are, be, by, come, could, do, for, from, go, have, he, here, his, i, into, is, my, no, of, one, or, out, put, said, she, should, so, some, the, their, then, there, they, to, two, want, was, we, were, what, when, where, who, will, with, would, you, your",,other,L6_MASTER_v1_20.csv,/assets/placeholders/covers/h-6-j.webp,/assets/placeholders/pdfs/h-6-j.pdf,/assets/placeholders/audio/h-6-j.mp3,1
170,6,3,T-6-F-03,Zara and the Blue Kite,t-6-f-03-zara-and-the-blue-kite,Tafiya Fiction,36,24,487,,,,Character · Cause and effect,,,Character · Cause and effect,L6_MASTER_v1_20.csv,/assets/placeholders/covers/t-6-f-03.webp,/assets/placeholders/pdfs/t-6-f-03.pdf,/assets/placeholders/audio/t-6-f-03.mp3,1
171,6,3,T-6-F-04,The Big Race,t-6-f-04-the-big-race,Tafiya Fiction,37,24,325,,,,Character · Theme,,,Character · Theme,L6_MASTER_v1_20.csv,/assets/placeholders/covers/t-6-f-04.webp,/assets/placeholders/pdfs/t-6-f-04.pdf,/assets/placeholders/audio/t-6-f-04.mp3,1
172,6,5,T-6-NF-01,How Farmers Grow Food,t-6-nf-01-how-farmers-grow-food,Non-Fiction,38,24,314,,,,Main idea and details,,,Main idea and details,L6_MASTER_v1_20.csv,/assets/placeholders/covers/t-6-nf-01.webp,/assets/placeholders/pdfs/t-6-nf-01.pdf,/assets/placeholders/audio/t-6-nf-01.mp3,1
173,6,5,T-6-NF-02,Phones and How They Work,t-6-nf-02-phones-and-how-they-work,Non-Fiction,39,24,286,,,,Main idea · Sequencing,,,Main idea · Sequencing,L6_MASTER_v1_20.csv,/assets/placeholders/covers/t-6-nf-02.webp,/assets/placeholders/pdfs/t-6-nf-02.pdf,/assets/placeholders/audio/t-6-nf-02.mp3,1
174,6,4,T-6-FT-01,The Spider and the Farmer,t-6-ft-01-the-spider-and-the-farmer,Nigerian Folktale,40,16,153,,,,Theme · Moral lesson,,,Theme · Moral lesson,L6_MASTER_v1_20.csv,/assets/placeholders/covers/t-6-ft-01.webp,/assets/placeholders/pdfs/t-6-ft-01.pdf,/assets/placeholders/audio/t-6-ft-01.mp3,1
175,7,2,H-7-A,Again!,h-7-a-again,Hafwas Book,1,12,102,again,,,,"a, about, all, and, any, are, be, by, come, could, do, for, from, go, have, he, here, his, i, into, is, my, no, of, one, or, other, out, put, said, she, should, so, some, the, their, then, there, they, to, two, want, was, we, were, what, when, where, who, will, with, would, you, your",,again,L7_MASTER_v1_4.csv,/assets/placeholders/covers/h-7-a.webp,/assets/placeholders/pdfs/h-7-a.pdf,/assets/placeholders/audio/h-7-a.mp3,1
176,7,1,S-7-01,The Knot,s-7-01-the-knot,Soundable,2,16,164,,kn- /n/,,,All L1–L7 HFWs,L1–L6 phonics patterns,kn- /n/,L7_MASTER_v1_4.csv,/assets/placeholders/covers/s-7-01.webp,/assets/placeholders/pdfs/s-7-01.pdf,/assets/placeholders/audio/s-7-01.mp3,1
177,7,1,S-7-02,Write It Right,s-7-02-write-it-right,Soundable,3,16,170,,wr- /r/,,,All L1–L7 HFWs,kn- /n/; L1–L6 phonics,wr- /r/,L7_MASTER_v1_4.csv,/assets/placeholders/covers/s-7-02.webp,/assets/placeholders/pdfs/s-7-02.pdf,/assets/placeholders/audio/s-7-02.mp3,1
178,7,3,T-7-F-01,The Wrong Bag,t-7-f-01-the-wrong-bag,Tafiya Fiction,4,24,412,,,,Identify problem and solution,,,Identify problem and solution,L7_MASTER_v1_4.csv,/assets/placeholders/covers/t-7-f-01.webp,/assets/placeholders/pdfs/t-7-f-01.pdf,/assets/placeholders/audio/t-7-f-01.mp3,1
